"Title","Authors","Editors","YearPublished","URL","DateAdded","Access type","Pub ID"
"Survey of London Monograph 1, Trinity Hospital, Mile End","Ashbee, C R","","1896","https://www.british-history.ac.uk/survey-london/bk1","2010-10-21T23:00:00","Free content","1253"
"Survey of London Monograph 10, Morden College, Blackheath","Green, T Frank","","1916","https://www.british-history.ac.uk/survey-london/bk10","2011-03-04T00:00:00","Free content","1262"
"Survey of London Monograph 11, Eastbury Manor House, Barking","","Norman, Philip","1917","https://www.british-history.ac.uk/survey-london/bk11","2011-03-04T00:00:00","Free content","1263"
"Survey of London Monograph 12, Cromwell House, Highgate","Norman, Philip","","1926","https://www.british-history.ac.uk/survey-london/bk12","2011-03-04T00:00:00","Free content","1264"
"Survey of London Monograph 13, Swakeleys, Ickenham","Godfrey, Walter H","","1933","https://www.british-history.ac.uk/survey-london/bk13","2011-03-25T00:00:00","Free content","1265"
"Survey of London Monograph 14, the Queen's House, Greenwich","Chettle, George H","","1937","https://www.british-history.ac.uk/survey-london/bk14","2011-03-25T00:00:00","Free content","1266"
"Survey of London Monograph 15, St Bride's Church, Fleet Street","Godfrey, Walter H","","1944","https://www.british-history.ac.uk/survey-london/bk15","2011-03-25T00:00:00","Free content","1267"
"Survey of London Monograph 16, College of Arms, Queen Victoria Street","Godfrey, Walter H;Wagner, Anthony","","1963","https://www.british-history.ac.uk/survey-london/bk16","2011-03-25T00:00:00","Free content","1268"
"Survey of London Monograph 17, County Hall","","Hobhouse, Hermione","1991","https://www.british-history.ac.uk/survey-london/bk17","2013-09-04T00:00:00","Free content","1269"
"Survey of London Monograph 2, Saint Mary, Stratford Bow","Hills, Osborn C","","1900","https://www.british-history.ac.uk/survey-london/bk2","2011-03-04T00:00:00","Free content","1254"
"Survey of London Monograph 3, Old Palace, Bromley-By-Bow","Godman, Ernest","","1901","https://www.british-history.ac.uk/survey-london/bk3","2010-10-21T23:00:00","Free content","1255"
"Survey of London Monograph 4, the Great House, Leyton","Gunn, Edwin","","1903","https://www.british-history.ac.uk/survey-london/bk4","2010-10-21T23:00:00","Free content","1256"
"Survey of London Monograph 5, Brooke House, Hackney","Mann, Ernest A","","1904","https://www.british-history.ac.uk/survey-london/bk5","2010-10-21T23:00:00","Free content","1257"
"Survey of London Monograph 6, St Dunstan's Church, Stepney","Pepys, Walter C;Godman, Ernest","","1905","https://www.british-history.ac.uk/survey-london/bk6","2010-10-21T23:00:00","Free content","1258"
"Survey of London Monograph 7, East Acton Manor House","Norman, Philip","","1921","https://www.british-history.ac.uk/survey-london/bk7","2011-03-04T00:00:00","Free content","1259"
"Survey of London Monograph 8, Sandford Manor, Fulham","Webb, W Arthur","","1907","https://www.british-history.ac.uk/survey-london/bk8","2011-03-04T00:00:00","Free content","1260"
"Survey of London Monograph 9, Crosby Place","Norman, Philip;Caroe, W D","","1908","https://www.british-history.ac.uk/survey-london/bk9","2011-03-04T00:00:00","Free content","1261"
"Survey of London: Volume 1, Bromley-By-Bow","","Ashbee, C R","1900","https://www.british-history.ac.uk/survey-london/vol1","2008-04-10T23:00:00","Free content","754"
"Survey of London: Volume 10, St. Margaret, Westminster, Part I: Queen Anne's Gate Area","","Cox, Montagu H","1926","https://www.british-history.ac.uk/survey-london/vol10/pt1","2008-02-29T00:00:00","Free content","746"
"Survey of London: Volume 11, Chelsea, Part IV: the Royal Hospital","","Godfrey, Walter H","1927","https://www.british-history.ac.uk/survey-london/vol11/pt4","2009-01-16T00:00:00","Free content","1050"
"Survey of London: Volume 12, the Parish of All Hallows Barking, Part I: the Church of All Hallows","Redstone, Lilian J","","1929","https://www.british-history.ac.uk/survey-london/vol12/pt1","2009-01-23T00:00:00","Free content","1051"
"Survey of London: Volume 13, St Margaret, Westminster, Part II: Whitehall I","","Cox, Montagu H;Norman, Philip","1930","https://www.british-history.ac.uk/survey-london/vol13/pt2","2008-02-29T00:00:00","Free content","747"
"Survey of London: Volume 14, St Margaret, Westminster, Part III: Whitehall II","","Cox, Montagu H;Forrest, G Topham","1931","https://www.british-history.ac.uk/survey-london/vol14/pt3","2008-02-29T00:00:00","Free content","748"
"Survey of London: Volume 15, All Hallows, Barking-By-The-Tower, Pt II","","Gater, G H;Godfrey, Walter H","1934","https://www.british-history.ac.uk/survey-london/vol15/pt2","2008-05-22T23:00:00","Free content","757"
"Survey of London: Volume 16, St Martin-in-The-Fields I: Charing Cross","","Gater, G H;Wheeler, E P","1935","https://www.british-history.ac.uk/survey-london/vol16/pt1","2008-03-28T00:00:00","Free content","749"
"Survey of London: Volume 17, the Parish of St Pancras Part 1: the Village of Highgate","","Lovell, Percy;Marcham, William McB.","1936","https://www.british-history.ac.uk/survey-london/vol17/pt1","2007-12-07T00:00:00","Free content","742"
"Survey of London: Volume 18, St Martin-in-The-Fields II: the Strand","","Gater, G H;Wheeler, E P","1937","https://www.british-history.ac.uk/survey-london/vol18/pt2","2008-03-28T00:00:00","Free content","750"
"Survey of London: Volume 19, the Parish of St Pancras Part 2: Old St Pancras and Kentish Town","","Lovell, Percy;Marcham, William McB.","1938","https://www.british-history.ac.uk/survey-london/vol19/pt2","2007-12-07T00:00:00","Free content","743"
"Survey of London: Volume 2, Chelsea, Pt I","Godfrey, Walter H","","1909","https://www.british-history.ac.uk/survey-london/vol2/pt1","2008-05-22T23:00:00","Free content","755"
"Survey of London: Volume 20, St Martin-in-The-Fields, Pt III: Trafalgar Square and Neighbourhood","","Gater, G H;Hiorns, F R","1940","https://www.british-history.ac.uk/survey-london/vol20/pt3","2008-03-28T00:00:00","Free content","751"
"Survey of London: Volume 21, the Parish of St Pancras Part 3: Tottenham Court Road and Neighbourhood","","Howard Roberts, J R;Godfrey, Walter H","1949","https://www.british-history.ac.uk/survey-london/vol21/pt3","2007-12-07T00:00:00","Free content","744"
"Survey of London: Volume 22, Bankside (The Parishes of St. Saviour and Christchurch Southwark)","","Roberts, Howard;Godfrey, Walter H","1950","https://www.british-history.ac.uk/survey-london/vol22","2008-01-24T00:00:00","Free content","740"
"Survey of London: Volume 23, Lambeth: South Bank and Vauxhall","","Roberts, Howard;Godfrey, Walter H","1951","https://www.british-history.ac.uk/survey-london/vol23","2006-11-23T00:00:00","Free content","367"
"Survey of London: Volume 24, the Parish of St Pancras Part 4: King's Cross Neighbourhood","","Godfrey, Walter H;Marcham, W McB.","1952","https://www.british-history.ac.uk/survey-london/vol24/pt4","2007-12-07T00:00:00","Free content","745"
"Survey of London: Volume 25, St George's Fields (The Parishes of St. George the Martyr Southwark and St. Mary Newington)","","Darlington, Ida","1955","https://www.british-history.ac.uk/survey-london/vol25","2008-01-24T00:00:00","Free content","741"
"Survey of London: Volume 26, Lambeth: Southern Area","","Sheppard, F H W","1956","https://www.british-history.ac.uk/survey-london/vol26","2006-11-23T00:00:00","Free content","368"
"Survey of London: Volume 27, Spitalfields and Mile End New Town","","Sheppard, F H W","1957","https://www.british-history.ac.uk/survey-london/vol27","2006-11-23T00:00:00","Free content","361"
"Survey of London: Volume 28, Brooke House, Hackney","Eden, W A;Draper, Marie P G;Grimes, W F;Williams, Audrey","","1960","https://www.british-history.ac.uk/survey-london/vol28","2009-01-09T00:00:00","Free content","1052"
"Survey of London: Volume 3, St Giles-in-The-Fields, Pt I: Lincoln's Inn Fields","","Riley, W Edward;Gomme, Laurence","1912","https://www.british-history.ac.uk/survey-london/vol3/pt1","2008-04-10T23:00:00","Free content","752"
"Survey of London: Volume 35, the theatre Royal, Drury Lane, and the Royal Opera House, Covent Garden","","Sheppard, F H W","1970","https://www.british-history.ac.uk/survey-london/vol35","2009-01-09T00:00:00","Free content","1053"
"Survey of London: Volume 36, Covent Garden","","Sheppard, F H W","1970","https://www.british-history.ac.uk/survey-london/vol36","2006-08-02T23:00:00","Free content","362"
"Survey of London: Volume 37, Northern Kensington","","Sheppard, F H W","1973","https://www.british-history.ac.uk/survey-london/vol37","2006-12-07T00:00:00","Free content","363"
"Survey of London: Volume 38, South Kensington Museums Area","","Sheppard, F H W","1975","https://www.british-history.ac.uk/survey-london/vol38","2006-12-07T00:00:00","Free content","364"
"Survey of London: Volume 39, the Grosvenor Estate in Mayfair, Part 1 (General History)","","Sheppard, F H W","1977","https://www.british-history.ac.uk/survey-london/vol39/pt1","2006-01-18T00:00:00","Free content","297"
"Survey of London: Volume 4, Chelsea, Pt II","Godfrey, Walter H","","1913","https://www.british-history.ac.uk/survey-london/vol4/pt2","2008-05-22T23:00:00","Free content","756"
"Survey of London: Volume 40, the Grosvenor Estate in Mayfair, Part 2 (The Buildings)","","Sheppard, F H W","1980","https://www.british-history.ac.uk/survey-london/vol40/pt2","2006-01-18T00:00:00","Free content","298"
"Survey of London: Volume 41, Brompton","","Sheppard, F H W","1983","https://www.british-history.ac.uk/survey-london/vol41","2007-01-26T00:00:00","Free content","365"
"Survey of London: Volume 42, Kensington Square To Earl's Court","","Hobhouse, Hermione","1986","https://www.british-history.ac.uk/survey-london/vol42","2006-12-07T00:00:00","Free content","366"
"Survey of London: Volume 45, Knightsbridge","","Greenacombe, John","2000","https://www.british-history.ac.uk/survey-london/vol45","2006-09-21T23:00:00","Free content","25"
"Survey of London: Volume 46, South and East Clerkenwell","","Temple, Philip","2008","https://www.british-history.ac.uk/survey-london/vol46","2012-09-12T23:00:00","Free content","1286"
"Survey of London: Volume 47, Northern Clerkenwell and Pentonville","","Temple, Philip","2008","https://www.british-history.ac.uk/survey-london/vol47","2012-09-12T23:00:00","Free content","1287"
"Survey of London: Volume 5, St Giles-in-The-Fields, Pt II","","Riley, W Edward;Gomme, Laurence","1914","https://www.british-history.ac.uk/survey-london/vol5/pt2","2008-04-10T23:00:00","Free content","753"
"Survey of London: Volume 6, Hammersmith","","Bird, James;Norman, Philip","1915","https://www.british-history.ac.uk/survey-london/vol6","2009-01-23T00:00:00","Free content","1046"
"Survey of London: Volume 7, Chelsea, Part III: the Old Church","","Godfrey, Walter H","1921","https://www.british-history.ac.uk/survey-london/vol7/pt3","2009-01-16T00:00:00","Free content","1047"
"Survey of London: Volume 8, Shoreditch","","Bird, James","1922","https://www.british-history.ac.uk/survey-london/vol8","2009-01-23T00:00:00","Free content","1048"
"Survey of London: Volume 9, the Parish of St Helen, Bishopsgate, Part I","Reddan, Minnie;Clapham, Alfred W","","1924","https://www.british-history.ac.uk/survey-london/vol9/pt1","2009-01-23T00:00:00","Free content","1049"
"Survey of London: Volumes 29 and 30, St James Westminster, Part 1","","Sheppard, F H W","1960","https://www.british-history.ac.uk/survey-london/vols29-30/pt1","2005-11-08T00:00:00","Free content","292"
"Survey of London: Volumes 31 and 32, St James Westminster, Part 2","","Sheppard, F H W","1963","https://www.british-history.ac.uk/survey-london/vols31-2/pt2","2006-01-18T00:00:00","Free content","290"
"Survey of London: Volumes 33 and 34, St Anne Soho","","Sheppard, F H W","1966","https://www.british-history.ac.uk/survey-london/vols33-4","2006-01-18T00:00:00","Free content","295"
"Survey of London: Volumes 43 and 44, Poplar, Blackwall and Isle of Dogs","","Hobhouse, Hermione","1994","https://www.british-history.ac.uk/survey-london/vols43-4","2006-09-21T23:00:00","Free content","369"
"Tenants' copies of court rolls before 1400","","C.R.J. Currie","","https://www.british-history.ac.uk/no-series/tenants-copies-pre-1400","2021-01-14T00:00:00","Free content","1536"
"The Aldermen of the City of London Temp. Henry III - 1912","Beaven, Alfred P","","1908","https://www.british-history.ac.uk/no-series/london-aldermen/hen3-1912","2008-06-05T23:00:00","Free content","558"
"The Apprenticeship of a Mountaineer: Edward Whymper's London Diary, 1855-1859","Whymper, Edward","Smith, Ian","2008","https://www.british-history.ac.uk/london-record-soc/vol43","2015-07-17T00:00:00","Free content","1468"
"The Barrington Papers, Vol. 77","","Bonner-Smith, D","1937","https://www.british-history.ac.uk/navy-record-soc/vol77/pt1","2009-04-02T23:00:00","Free content","1044"
"The Bede Roll of the Fraternity of St Nicholas","","James, NW;James, VA","2004","https://www.british-history.ac.uk/london-record-soc/vol39","2015-07-17T00:00:00","Free content","1464"
"The Cartulary of Holy Trinity, Aldgate","","Hodgett, G A J","1971","https://www.british-history.ac.uk/london-record-soc/vol7","2007-11-23T00:00:00","Free content","577"
"The Church in London, 1375-1392","McHardy, A K","","1977","https://www.british-history.ac.uk/london-record-soc/vol13","2005-03-21T00:00:00","Free content","157"
"The Church Records of St Andrew Hubbard, Eastcheap, c1450-c1570","","Burgess, Clive","1999","https://www.british-history.ac.uk/london-record-soc/vol34","2015-07-03T00:00:00","Free content","1459"
"The Commissions for Building Fifty New Churches: The Minute Books, 1711-27, A Calendar","","Port, M H","1986","https://www.british-history.ac.uk/london-record-soc/vol23","2005-05-16T00:00:00","Free content","235"
"The Court of Chivalry 1634-1640","Cust, Richard;Hopper, Andrew","Cust, Richard;Hopper, Andrew","","https://www.british-history.ac.uk/no-series/court-of-chivalry","2015-12-16T00:00:00","Free content","1487"
"The Cromwell Association Online Directory of Parliamentarian Army Officers ","","Roberts, Stephen K","2017","https://www.british-history.ac.uk/no-series/cromwell-army-officers","2017-05-17T00:00:00","Free content","1496"
"The Diary of Henry Machyn, Citizen and Merchant-Taylor of London, 1550-1563","","Nichols, J G","1848","https://www.british-history.ac.uk/camden-record-soc/vol42","2006-06-13T00:00:00","Free content","324"
"The English Fur Trade in the Later Middle Ages","Veale, Elspeth M.","","2003","https://www.british-history.ac.uk/london-record-soc/vol38","2015-07-15T00:00:00","Free content","1463"
"The Environs of London: Volume 1, County of Surrey","Lysons, Daniel","","1792","https://www.british-history.ac.uk/london-environs/vol1","2006-06-28T23:00:00","Free content","327"
